time,TP9,AF7,AF8,TP10,AUX
1731699274133.5,3.41796875,696.2890625,673.828125,-8.30078125,-745.1171875
1731699274137.4062,127.9296875,-901.85546875,-918.9453125,2.44140625,-1000
1731699274141.3125,-28.3203125,-975.5859375,-963.37890625,-33.69140625,557.6171875
1731699274145.2188,-139.16015625,711.42578125,720.703125,-51.7578125,999.51171875
1731699274149.125,-71.2890625,999.51171875,998.53515625,-30.76171875,-452.63671875
1731699274153.0312,51.26953125,-669.43359375,-670.8984375,-7.8125,-1000
1731699274156.9375,17.578125,-1000,-1000,-15.13671875,24.4140625
1731699274160.8438,-93.26171875,475.09765625,464.35546875,-34.1796875,999.51171875
1731699274164.75,-101.07421875,999.51171875,999.51171875,-47.8515625,290.0390625
1731699274168.6562,-9.27734375,-390.13671875,-401.3671875,-22.94921875,-1000
1731699274172.5625,15.13671875,-1000,-1000,-6.34765625,-421.38671875
1731699274176.4688,-70.80078125,-414.55078125,-436.5234375,-4.39453125,999.51171875
1731699274180.375,-124.0234375,999.51171875,982.91015625,-36.1328125,829.1015625
1731699274184.2812,-34.1796875,320.80078125,287.59765625,-43.9453125,-737.3046875
1731699274188.1875,51.26953125,-1000,-1000,-16.11328125,-1000
1731699274192.0938,-18.5546875,-917.96875,-913.57421875,-23.92578125,546.875
1731699274196,-110.3515625,690.91796875,688.4765625,-56.640625,999.51171875
1731699274199.9062,-95.703125,934.08203125,927.24609375,-41.9921875,-368.1640625
1731699274203.8125,30.2734375,-766.6015625,-771.97265625,-35.64453125,-1000
1731699274207.7188,17.08984375,-1000,-1000,-33.203125,136.23046875
1731699274211.625,-79.58984375,532.71484375,519.53125,-47.36328125,999.51171875
1731699274215.5312,-79.58984375,982.421875,981.4453125,-49.31640625,152.34375
1731699274219.4375,2.44140625,-618.65234375,-615.72265625,-44.43359375,-1000
1731699274223.3438,19.04296875,-1000,-1000,-35.15625,-426.7578125
1731699274227.25,-58.59375,-83.0078125,-104.00390625,-32.2265625,966.30859375
1731699274231.1562,-109.375,999.51171875,999.51171875,-62.01171875,583.984375
1731699274235.0625,-41.015625,-111.328125,-145.5078125,-56.640625,-919.43359375
1731699274238.9688,37.109375,-1000,-1000,-30.76171875,-823.2421875
1731699274242.875,-36.1328125,-670.41015625,-677.24609375,-27.34375,781.25
1731699274246.7812,-110.83984375,884.27734375,869.140625,-51.26953125,930.6640625
1731699274250.6875,-53.7109375,618.1640625,581.0546875,-53.7109375,-711.42578125
1731699274254.5938,29.296875,-1000,-1000,-37.59765625,-1000
1731699274258.5,-18.5546875,-955.078125,-944.3359375,-15.625,373.046875
1731699274262.4062,-109.375,688.96484375,691.89453125,-36.62109375,999.51171875
1731699274266.3125,-91.30859375,997.55859375,990.72265625,-41.50390625,-110.3515625
1731699274270.2188,17.578125,-729.4921875,-734.86328125,-19.04296875,-1000
1731699274274.125,20.99609375,-1000,-1000,-12.20703125,92.28515625
1731699274278.0312,-63.96484375,592.7734375,590.8203125,-25.87890625,999.51171875
1731699274281.9375,-86.9140625,999.51171875,999.51171875,-38.0859375,241.69921875
1731699274285.8438,-4.8828125,-359.375,-387.20703125,-32.2265625,-1000
1731699274289.75,28.80859375,-1000,-1000,-26.85546875,-647.4609375
1731699274293.6562,-48.828125,230.46875,222.65625,-31.25,874.0234375
1731699274297.5625,-97.65625,999.51171875,999.51171875,-51.7578125,616.2109375
1731699274301.4688,-22.4609375,328.125,256.8359375,-36.1328125,-958.984375
1731699274305.375,35.15625,-1000,-1000,-17.578125,-890.13671875
1731699274309.2812,-30.2734375,-531.73828125,-528.80859375,-16.11328125,692.3828125
1731699274313.1875,-102.5390625,999.51171875,992.67578125,-54.19921875,896.97265625
1731699274317.0938,-53.22265625,857.421875,845.21484375,-58.10546875,-688.4765625
1731699274321,45.41015625,-785.64453125,-802.24609375,-24.4140625,-1000
1731699274324.9062,-4.8828125,-1000,-995.60546875,-15.625,584.9609375
1731699274328.8125,-87.890625,711.9140625,716.30859375,-41.50390625,999.51171875
1731699274332.7188,-66.89453125,999.51171875,999.51171875,-37.59765625,-259.27734375
1731699274336.625,26.3671875,-671.875,-674.8046875,-31.73828125,-1000
1731699274340.5312,24.4140625,-1000,-1000,-14.6484375,-252.9296875
1731699274344.4375,-57.6171875,539.55078125,528.3203125,-19.53125,952.1484375
1731699274348.3438,-83.49609375,999.51171875,999.51171875,-40.0390625,369.62890625
1731699274352.25,-4.8828125,-365.72265625,-387.6953125,-35.64453125,-1000
1731699274356.1562,24.90234375,-1000,-1000,-34.66796875,-592.28515625
1731699274360.0625,-57.12890625,-7.8125,-11.23046875,-42.96875,915.52734375
1731699274363.9688,-111.328125,999.51171875,999.51171875,-62.98828125,739.74609375
1731699274367.875,-27.83203125,209.9609375,206.54296875,-47.8515625,-840.33203125
1731699274371.7812,37.109375,-1000,-1000,-29.78515625,-977.05078125
1731699274375.6875,-38.57421875,-590.33203125,-602.05078125,-29.296875,556.640625
1731699274379.5938,-110.83984375,922.36328125,912.109375,-54.19921875,999.51171875
1731699274383.5,-75.68359375,959.47265625,959.9609375,-44.43359375,-245.1171875
1731699274387.4062,31.25,-719.7265625,-721.6796875,-26.3671875,-1000
1731699274391.3125,8.7890625,-966.796875,-969.23828125,-17.08984375,-12.6953125
1731699274395.2188,-82.03125,703.61328125,704.1015625,-44.43359375,999.51171875
1731699274399.125,-75.1953125,999.51171875,999.51171875,-61.5234375,-146.484375
1731699274403.0312,20.01953125,-445.80078125,-458.49609375,-27.83203125,-1000
1731699274406.9375,24.4140625,-992.67578125,-997.0703125,-8.30078125,-167.48046875
1731699274410.8438,-61.5234375,553.22265625,550.29296875,-29.78515625,999.51171875
1731699274414.75,-97.65625,999.51171875,999.51171875,-50.78125,621.58203125
1731699274418.6562,-7.8125,406.73828125,370.60546875,-18.06640625,-911.62109375
1731699274422.5625,39.55078125,-852.5390625,-872.0703125,1.46484375,-710.9375
1731699274426.4688,-43.45703125,255.37109375,255.37109375,-10.25390625,873.046875
1731699274430.375,-104.98046875,999.51171875,999.51171875,-29.296875,924.8046875
1731699274434.2812,-41.50390625,804.6875,792.96875,-12.6953125,-705.078125
1731699274438.1875,51.26953125,-719.23828125,-731.4453125,-2.44140625,-1000
1731699274442.0938,-4.39453125,-470.21484375,-463.37890625,-7.32421875,576.66015625
1731699274446,-80.56640625,999.51171875,999.51171875,-29.78515625,999.51171875
1731699274449.9062,-41.9921875,957.51953125,956.0546875,-24.90234375,-235.3515625
1731699274453.8125,40.52734375,-612.3046875,-614.74609375,-13.18359375,-1000
1731699274457.7188,14.16015625,-990.72265625,-989.74609375,4.8828125,359.86328125
1731699274461.625,-67.3828125,674.8046875,685.546875,-10.25390625,999.51171875
1731699274465.5312,-73.73046875,999.51171875,999.51171875,-35.64453125,-237.3046875
1731699274469.4375,18.5546875,-346.6796875,-388.18359375,-18.06640625,-1000
1731699274473.3438,29.78515625,-1000,-1000,-9.27734375,-364.74609375
1731699274477.25,-47.8515625,478.515625,474.12109375,-29.296875,900.87890625
1731699274481.1562,-81.0546875,999.51171875,999.51171875,-43.45703125,476.5625
1731699274485.0625,-1.953125,302.24609375,259.765625,-29.78515625,-970.703125
1731699274488.9688,70.3125,-1000,-1000,-17.578125,-853.02734375
1731699274492.875,-12.6953125,-300.78125,-328.125,-8.7890625,717.7734375
1731699274496.7812,-99.609375,999.51171875,999.51171875,-34.66796875,933.59375
1731699274500.6875,-30.76171875,681.640625,663.0859375,-30.76171875,-699.70703125
1731699274504.5938,60.05859375,-901.3671875,-916.50390625,-16.11328125,-986.328125
1731699274508.5,-1.953125,-933.59375,-932.6171875,-24.90234375,578.125
1731699274512.4062,-87.40234375,762.20703125,756.34765625,-59.08203125,999.51171875
1731699274516.3125,-63.96484375,981.93359375,979.4921875,-61.03515625,-341.796875
